,link,datetime
511,https://www.thenews.com.pk/print/649370-cop-held-for-allegedly-raping-woman-in-jamshed-quarters,"April 25, 2020"
512,https://www.thenews.com.pk/print/715093-girl-gang-raped,"September 15, 2020"
513,https://www.thenews.com.pk/print/453136-3-832-cases-of-child-abuse-reported-last-year,"April 4, 2019"
514,https://www.thenews.com.pk/print/571955-ihc-cj-expresses-concern-over-increasing-child-abuse-cases,"November 21, 2019"
515,https://www.thenews.com.pk/latest/669245-the-oscars-allegedly-shunned-film-selma-over-black-lives-matter-protest,"June 7, 2020"
516,https://www.thenews.com.pk/print/756838-one-day-seminar-speakers-call-for-end-to-gender-based-violence,"December 11, 2020"
517,https://www.thenews.com.pk/print/710564-no-honour-in-murder,"September 6, 2020"
518,https://www.thenews.com.pk/print/582008-man-jailed-for-2001-honour-killing-in-luton,"December 12, 2019"
519,https://www.thenews.com.pk/print/519392-polyclinic-pims-to-have-separate-counters-for-child-abuse-victims,"August 30, 2019"
520,https://www.thenews.com.pk/print/137459-UK-MP-seeks-probe-into-honour-killing-of-British-national-in-Jhelum,"July 25, 2016"
521,https://www.thenews.com.pk/print/217788-SC-orders-arrest-of-absconding-honour-killing-accused,"July 21, 2017"
522,https://www.thenews.com.pk/print/740958-cop-martyred-robber-killed-during-police-encounter,"November 9, 2020"
523,https://www.thenews.com.pk/latest/114074-Russia-accuses-Syrian-opposition-of-using-blackmail-at-Geneva-talks%3A+com%2FYEor+,"April 20, 2016"
524,https://www.thenews.com.pk/print/579148-child-abuse-is-preventable,"December 6, 2019"
525,https://www.thenews.com.pk/print/752698-rule-of-law-as-blackmail,"December 3, 2020"
526,https://www.thenews.com.pk/print/550130-police-launch-campaign-to-curb-honour-killings-in-kohistan,"November 3, 2019"
527,https://www.thenews.com.pk/print/653587-boy-drowns-in-tarbela-lake,"May 3, 2020"
528,https://www.thenews.com.pk/latest/712384-lahore-men-allegedly-gang-rape-woman-at-motorway,"September 9, 2020"
529,https://www.thenews.com.pk/latest/203203-New-twist-in-Indian-girl-story-says-she-was-forced-to-marry-a-Pakistani-man,"May 8, 2017"
530,https://www.thenews.com.pk/print/37979-cjp-takes-notice-of-gang-rape-honour-killing-incidents,"April 30, 2015"
531,https://www.thenews.com.pk/print/682253-four-parliamentary-groups-formed-to-deliberate-over-police-reforms,"July 5, 2020"
532,https://www.thenews.com.pk/print/409938-police-arrest-suspect-in-upper-kohistan-honour-killing-case,"December 24, 2018"
533,https://www.thenews.com.pk/print/22747-the-distressing-plight-of-nepals-dalit-child-brides,"February 7, 2015"
534,https://www.thenews.com.pk/latest/170425-Cab-hailing-company-Careem-launches-women-drivers-Pakistan,"December 7, 2016"
535,https://www.thenews.com.pk/print/472289-ending-forced-conversions,"May 17, 2019"
536,https://www.thenews.com.pk/print/717423-police-constable-tanoli-s-martyrdom-may-be-a-sign-of-ttp-s-return,"September 20, 2020"
537,https://www.thenews.com.pk/latest/712364-indian-actress-kondapalli-sravani-allegedly-commits-suicide,"September 9, 2020"
538,https://www.thenews.com.pk/print/656143-boy-kidnapped-for-ransom-recovered,"May 9, 2020"
539,https://www.thenews.com.pk/print/506048-princess-haya-applies-for-uk-s-forced-marriage-protection-order,"July 31, 2019"
540,https://www.thenews.com.pk/print/656561-search-on-as-minor-boy-drowns-in-storm-water-drain,"May 10, 2020"
541,https://www.thenews.com.pk/latest/728900-lahore-motorway-gang-rape-suspect-abid-malhi-surrendered-himself-father,"October 14, 2020"
542,https://www.thenews.com.pk/latest/738031-15-faisalabad-men-who-allegedly-raped-sisters-are-still-not-behind-bars,"November 3, 2020"
543,https://www.thenews.com.pk/print/129498-Four-of-a-family-held-for-honour-killing,"June 21, 2016"
544,https://www.thenews.com.pk/archive/print/512432,"July 5, 2014"
545,https://www.thenews.com.pk/print/660958-cia-iqbal-town-police-nab-boy-killer,"May 19, 2020"
546,https://www.thenews.com.pk/print/613334-2-639-levies-khasadars-absorbed-into-kp-police,"February 13, 2020"
547,https://www.thenews.com.pk/print/442785-judicial-inquiry-sought-into-afzal-kohistani-s-murder,"March 12, 2019"
548,https://www.thenews.com.pk/print/658396-five-policemen-including-sho-and-sio-arrested-for-corruption,"May 14, 2020"
549,https://www.thenews.com.pk/print/481469-passengers-unhurt-as-wagon-catches-fire,"June 8, 2019"
550,https://www.thenews.com.pk/latest/689449-indias-firing-along-loc-leaves-boy-critically-wounded,"July 20, 2020"
551,https://www.thenews.com.pk/print/716493-motorway-gang-rape-victim-has-identified-both-accused-chohan,"September 18, 2020"
552,https://www.thenews.com.pk/print/104786-Tribute-to-A-Girl-In-The-River-The-Price-Of-Forgiveness,"March 13, 2016"
553,https://www.thenews.com.pk/print/378083-actress-takes-metoo-claims-to-police,"October 8, 2018"
554,https://www.thenews.com.pk/print/717086-khairpur-tamewali-rape-girl-laid-to-rest-after-postmortem,"September 19, 2020"
555,https://www.thenews.com.pk/print/112361-Nisar-must-stop-blackmail-open-casesagainst-me-says-Khursheed,"April 13, 2016"
556,https://www.thenews.com.pk/print/647336-shc-upholds-death-sentence-of-former-sessions-judge-another-man-in-honour-killing-case,"April 21, 2020"
557,https://www.thenews.com.pk/latest/751083-woman-says-pakistani-cricket-skipper-babar-azam-allegedly-sexually,"November 29, 2020"
558,https://www.thenews.com.pk/print/419424-child-marriage-and-the-law,"January 16, 2019"
559,https://www.thenews.com.pk/print/733608-widow-boy-assaulted,"October 23, 2020"
560,https://www.thenews.com.pk/print/743064-girl-commits-suicide,"November 13, 2020"
561,https://www.thenews.com.pk/print/709804-police-recover-minor-boy-within-few-hours-of-kidnapping,"September 4, 2020"
562,https://www.thenews.com.pk/latest/747077-female-activists-in-london-initiate-rape-free-india-campaign,"November 21, 2020"
563,https://www.thenews.com.pk/archive/print/517382-woman-arrested-for-killing-husband-two-family-members,"August 2, 2014"
564,https://www.thenews.com.pk/print/686399-man-held-for-allegedly-raping-five-year-old-girl,"July 14, 2020"
565,https://www.thenews.com.pk/latest/222288-Multan-couple-slain-at-wedding-in-honour-killing-police,"August 8, 2017"
566,https://www.thenews.com.pk/print/719927-11-year-old-girl-dies-in-mysterious-circumstances,"September 25, 2020"
567,https://www.thenews.com.pk/print/714661-na-to-take-up-call-attention-notice-on-motorway-gang-rape-today,"September 14, 2020"
568,https://www.thenews.com.pk/article-21252-41-killed-in-road-accident-in-northern-India,"February 1, 2018"
569,https://www.thenews.com.pk/print/27896-a-somber-farewell-to-senators,"March 7, 2015"
570,https://www.thenews.com.pk/latest/110054-Erdogan-says-Obama-spoke-behind-my-back-on-press-freedom,"April 3, 2016"
571,https://www.thenews.com.pk/print/708949-girl-commits-suicide-over-domestic-issue,"September 2, 2020"
572,https://www.thenews.com.pk/print/754564-italian-police-break-up-human-trafficking-ring-arrest-19,"December 6, 2020"
573,https://www.thenews.com.pk/print/217254-Honour-killing-claims-two-lives,"July 18, 2017"
574,https://www.thenews.com.pk/print/271400-child-abuse-talk-still-a-taboo-in-pakistan,"January 22, 2018"
575,https://www.thenews.com.pk/archive/print/506198-honour-killing-protested,"June 3, 2014"
576,https://www.thenews.com.pk/latest/368977-gilani-facing-bleak-future-many-threats-and-challenges,"September 15, 2018"
577,https://www.thenews.com.pk/print/199631-Pakistans-study-on-gender-based-violence-wins-WB-funding,"April 20, 2017"
578,https://www.thenews.com.pk/print/720814-two-remanded-in-marwah-rape-murder-case,"September 27, 2020"
579,https://www.thenews.com.pk/print/505726-forced-marriage-conversion-un-islamic-imran,"July 30, 2019"
580,https://www.thenews.com.pk/archive/print/517090-woman-ends-life-to-avoid-forced-marriage,"August 1, 2014"
581,https://www.thenews.com.pk/print/714186-startling-rape-statistics-in-india-and-worldwide,"September 13, 2020"
582,https://www.thenews.com.pk/latest/619668-metoo-movement-front-and-centre-at-berlin-film-fest,"February 26, 2020"
583,https://www.thenews.com.pk/print/650889-boy-dies-due-to-negligence-of-rhc-faiz-gunj-doctors,"April 28, 2020"
584,https://www.thenews.com.pk/Todays-News-13-411-Yasir-Hameed-accuses-NOTW-of-blackmail,"September 6, 2010"
585,https://www.thenews.com.pk/print/737240-under-age-marriage,"November 1, 2020"
586,https://www.thenews.com.pk/print/604898-usman-buzdar-is-there-to-stay-no-one-can-blackmail-me-says-pm-imran,"January 27, 2020"
587,https://www.thenews.com.pk/print/262669-private-medical-colleges-blackmail-students-parents-sc-told,"December 31, 2017"
588,https://www.thenews.com.pk/print/743243-man-who-married-minor-girl-arzoo-sent-to-jail,"November 13, 2020"
589,https://www.thenews.com.pk/latest/734092-zachery-ty-bryan-charged-over-allegedly-assaulting-girlfriend,"October 24, 2020"
590,https://www.thenews.com.pk/print/678021-forced-marriages-crimes-behind-alarming-rise-of-suicides-in-mirpurkhas,"June 26, 2020"
591,https://www.thenews.com.pk/print/168154-Law-on-conversion,"November 28, 2016"
592,https://www.thenews.com.pk/print/736876-influential-triple-murder-accused-slips-away-before-police-raid,"October 30, 2020"
593,https://www.thenews.com.pk/print/542307-surveillance-cameras-at-balochistan-varsity-hrcp-concerned-at-students-harassment-blackmail,"October 17, 2019"
594,https://www.thenews.com.pk/latest/723433-scott-disick-dating-a-new-girl-after-split-from-sofia-richie,"October 2, 2020"
595,https://www.thenews.com.pk/print/400735-event-to-highlight-violence-against-women,"December 2, 2018"
596,https://www.thenews.com.pk/print/614169-boy-arrested-freed-after-bribe,"February 15, 2020"
597,https://www.thenews.com.pk/print/476775-government-urged-to-establish-special-police-unit-to-tackle-child-abuse-cases,"May 27, 2019"
598,https://www.thenews.com.pk/print/611112-robbers-kill-16-year-old-boy-on-resistance,"February 9, 2020"
599,https://www.thenews.com.pk/print/466568-moot-asks-women-councillors-to-help-combat-gender-based-violence,"May 4, 2019"
600,https://www.thenews.com.pk/latest/701855-facebook-faces-turbulence-after-allegedly-failing-to-take-action-against-hate-speech-in-india,"August 17, 2020"
601,https://www.thenews.com.pk/latest/167371-Honour-killing-Father-guns-down-daughter-a-boy+com%2FYEor+,"November 24, 2016"
602,https://www.thenews.com.pk/print/400522-social-welfare-dept-takes-control-of-helpline-for-gbv-victims,"December 1, 2018"
603,https://www.thenews.com.pk/print/736759-16-killed-in-senegal,"October 30, 2020"
604,https://www.thenews.com.pk/print/730038-woman-remanded-in-custody-for-blackmailing-ex-boyfriend,"October 16, 2020"
605,https://www.thenews.com.pk/print/167478-Couple-murdered-in-name-of-honour,"November 25, 2016"
606,https://www.thenews.com.pk/print/239223-aman-ki-asha,"October 24, 2017"
607,https://www.thenews.com.pk/print/718925-another-gang-rape-in-karachi,"September 23, 2020"
608,https://www.thenews.com.pk/print/475871-countering-child-abuse,"May 25, 2019"
609,https://www.thenews.com.pk/print/277317-jang-economic-session,"February 5, 2018"
610,https://www.thenews.com.pk/print/670109-mourners-gather-to-honour-george-floyd-push-to-reform-us-police-intensifies,"June 9, 2020"
611,https://www.thenews.com.pk/print/315144-murder-suicide-turns-out-to-be-honour-killing,"May 11, 2018"
612,https://www.thenews.com.pk/print/736495-motorway-gang-rape,"October 29, 2020"
613,https://www.thenews.com.pk/latest/728880-woman-gang-raped-thrown-into-canal-with-5-year-old-child-in-india,"October 13, 2020"
614,https://www.thenews.com.pk/print/602493-cm-mahmood-khan-vows-tough-legislationto-curb-child-abuse-cases,"January 22, 2020"
615,https://www.thenews.com.pk/print/643239-missing-boy-found-dead,"April 12, 2020"
616,https://www.thenews.com.pk/print/744136-four-year-old-gang-rape-victim-admitted-to-nich-karachi,"November 15, 2020"
617,https://www.thenews.com.pk/print/581288-meesha-testifies-ali-zafar-harassed-her,"December 10, 2019"
618,https://www.thenews.com.pk/latest/723539-nehal-hashmi-booked,"October 3, 2020"
619,https://www.thenews.com.pk/print/741931-un-hails-new-therapy-to-prevent-hiv-in-women,"November 11, 2020"
620,https://www.thenews.com.pk/print/661278-4-accused-arrested-in-waziristan-honour-killing-case,"May 20, 2020"
621,https://www.thenews.com.pk/print/214884-Honour-killing-accused-arrested-in-Faisalabad,"July 7, 2017"
622,https://www.thenews.com.pk/latest/299715-amitabh-bachchan-is-all-praises-for-irrfan-khan-starrer-blackmail,"April 3, 2018"
623,https://www.thenews.com.pk/archive/print/489782-woman-remanded-in-murder-case-of-her-two-children,"March 9, 2014"
624,https://www.thenews.com.pk/print/743136-only-0-3pc-rape-suspects-convicted-in-past-six-years,"November 13, 2020"
625,https://www.thenews.com.pk/latest/733218-7-year-old-boy-allegedly-rapes-girl-in-india,"October 22, 2020"
626,https://www.thenews.com.pk/latest/387440-shoaib-malik-sania-mirza-welcome-baby-boy,"October 30, 2018"
627,https://www.thenews.com.pk/print/690387-nz-mp-quits-after-allegedly-sending-sexually-explicit-image,"July 22, 2020"
628,https://www.thenews.com.pk/print/318977-blackmailing-young-girls-police-arrest-gang-leader-in-nowshera,"May 20, 2018"
629,https://www.thenews.com.pk/latest/592412-nora-fatehi-harassed-by-fans-outside-church-in-viral-video-watch,"January 2, 2020"
630,https://www.thenews.com.pk/latest/743339-kashmore-police-claim-main-suspect-in-gang-rape-case-killed-by-accomplice,"November 13, 2020"
631,https://www.thenews.com.pk/archive/print/268641-judgment-reserved-in-honour-killing-case,"November 7, 2010"
632,https://www.thenews.com.pk/latest/719989-ayesha-omar-candidly-recalls-past-instances-of-harassment-and-assault,"September 25, 2020"
633,https://www.thenews.com.pk/print/715032-cabinet-condemns-motorway-rape-incident,"September 15, 2020"
634,https://www.thenews.com.pk/print/270621-issues-of-child-abuse-govt-urged-to-make-national-commission-on-rights-of-children-functional,"January 20, 2018"
635,https://www.thenews.com.pk/print/502672-convention-190,"July 24, 2019"
636,https://www.thenews.com.pk/latest/478397-11-year-old-iranian-girl-beats-einstein-and-stephen-hawking-in-mensa-iq-tests,"May 30, 2019"
637,https://www.thenews.com.pk/latest/195270-Pakistans-first-Violence-Against-Women-Center-inaugurated-in-Multan,"March 29, 2017"
638,https://www.thenews.com.pk/print/704571-rickshaw-driver-held-for-bid-to-kidnap-girl,"August 23, 2020"
639,https://www.thenews.com.pk/print/716062-vc-salu-allegedly-forced-director-finance-to-clear-vendors-bills,"September 17, 2020"
640,https://www.thenews.com.pk/print/164496-Understanding-the-anti-rape-law,"November 13, 2016"
641,https://www.thenews.com.pk/print/748868-anti-violence-pledge-campaign-launched,"November 25, 2020"
642,https://www.thenews.com.pk/print/159968-IHC-seeks-reply-over-issue-of-eunuchs-right-to-vote,"October 26, 2016"
643,https://www.thenews.com.pk/print/318592-pcsw-rescues-19-year-old-girl-from-illegal-confinement,"May 19, 2018"
644,https://www.thenews.com.pk/print/270356-developed-countries-also-have-a-shameful-record-of-child-abuse,"January 19, 2018"
645,https://www.thenews.com.pk/print/749570-indian-state-outlaws-religious-conversion-by-marriage,"November 26, 2020"
646,https://www.thenews.com.pk/latest/732220-ig-sindh-mushtaq-mahar-senior-sindh-police-officers-seek-leave-after-being-humiliated-in-capt-safdar-arrest,"October 20, 2020"
647,https://www.thenews.com.pk/print/713116-three-suspected-criminals-shot-dead-in-encounters-with-police,"September 11, 2020"
648,https://www.thenews.com.pk/archive/print/618227,"November 22, 2011"
649,https://www.thenews.com.pk/print/527782-youth-held-for-blackmailing-boy,"September 17, 2019"
650,https://www.thenews.com.pk/print/624381-assad-says-erdogan-blackmailing-europe-with-refugees,"March 6, 2020"
651,https://www.thenews.com.pk/print/688371-amber-heard-faked-injuries-for-blackmail,"July 18, 2020"
652,https://www.thenews.com.pk/latest/336454-patari-members-resign-after-alleged-harasser-continues-as-ceo,"July 2, 2018"
653,https://www.thenews.com.pk/print/198866-Child-abuse,"April 16, 2017"
654,https://www.thenews.com.pk/print/755040-sending-sexually-explicit-videos-man-held-for-using-pubg-8-ball-pool-to-blackmail-kids,"December 7, 2020"
655,https://www.thenews.com.pk/print/494192-pakistan-hindu-council-protests-against-forced-conversions-of-hindu-girls,"July 6, 2019"
656,https://www.thenews.com.pk/print/318729-police-rescue-italian-girl-of-pak-origin-from-hospital,"May 19, 2018"
657,https://www.thenews.com.pk/print/666067-man-arrested-for-child-abuse,"June 1, 2020"
658,https://www.thenews.com.pk/print/681635-man-arrested-for-blackmailing-kids-through-pictures-videos,"July 4, 2020"
659,https://www.thenews.com.pk/print/577227-teenaged-girl-stoned-to-death-in-dadu,"December 2, 2019"
660,https://www.thenews.com.pk/print/101537-The-dishonour-of-compromise,"February 28, 2016"
661,https://www.thenews.com.pk/print/674953-pre-existing-vulnerabilities-reinforce-gender-based-violence-during-pandemics,"June 20, 2020"
662,https://www.thenews.com.pk/print/228060-Fathers-murderous-guilt-over-honour-killing-revealed-by-body-language,"September 6, 2017"
663,https://www.thenews.com.pk/print/538663-three-held-for-assaulting-boy,"October 9, 2019"
664,https://www.thenews.com.pk/print/728504-the-girl-child,"October 13, 2020"
665,https://www.thenews.com.pk/print/707112-optimism-as-pakistan-s-virus-deaths-drop-to-single-digits,"August 29, 2020"
666,https://www.thenews.com.pk/latest/659623-fia-arrest-karachi-police-officer-on-suspicion-of-working-for-raw,"May 16, 2020"
667,https://www.thenews.com.pk/print/751560-minor-girl-dies-of-hiv-aids-in-larkana,"November 30, 2020"
668,https://www.thenews.com.pk/print/54221-seven-men-charged-in-shikarpur-honour-killing-case-sc-told,"August 2, 2015"
669,https://www.thenews.com.pk/print/15180-death-sentence-in-honour-killing-case,"October 14, 2015"
670,https://www.thenews.com.pk/print/571815-dishonourable,"November 21, 2019"
671,https://www.thenews.com.pk/print/698946-woman-dies-after-suffering-electric-shocks-minor-boy-drowns,"August 11, 2020"
672,https://www.thenews.com.pk/print/522636-two-held-by-fia-for-blackmailing-extorting-money-from-woman,"September 6, 2019"
673,https://www.thenews.com.pk/print/727088-kidnapping-case-lodged-as-teenage-girl-goes-missing-in-malir,"October 10, 2020"
674,https://www.thenews.com.pk/print/749761-violence-unabated,"November 27, 2020"
675,https://www.thenews.com.pk/latest/722994-six-men-gang-rape-woman-in-punjab,"October 1, 2020"
676,https://www.thenews.com.pk/print/501144-1-430-policemen-martyred-in-kp-since-2000,"July 20, 2019"
677,https://www.thenews.com.pk/latest/739456-lahore-actress-murdered-by-son-for-honour-police,"November 5, 2020"
678,https://www.thenews.com.pk/print/740835-punjab-police-to-perform-duty-in-gb-polls,"November 8, 2020"
679,https://www.thenews.com.pk/print/495122-girl-falls-prey-to-honour-killing-in-swabi,"July 7, 2019"
680,https://www.thenews.com.pk/print/701665-five-year-old-girl-slain-after-sexual-assault,"August 17, 2020"
681,https://www.thenews.com.pk/latest/681990-fia-arrests-four-suspects-allegedly-involved-in-child-pornography,"July 4, 2020"
682,https://www.thenews.com.pk/latest/127550-Sunni-Ittehad-Council-declares-honour-killing-against-Islam-Pakistan,"June 13, 2016"
683,https://www.thenews.com.pk/print/325236-honour-killing-claims-two-lives-in-sindh,"June 4, 2018"
684,https://www.thenews.com.pk/print/543511-50-women-28-men-killed-for-honour-in-sindh-this-year,"October 20, 2019"
685,https://www.thenews.com.pk/latest/728367-prime-suspect-in-lahore-motorway-gang-rape-case-abid-ali-arrested,"October 12, 2020"
686,https://www.thenews.com.pk/print/170985-Event-on-womens-empowerment-child-abuse,"December 10, 2016"
687,https://www.thenews.com.pk/print/686557-girl-impersonating-as-boy-marries-to-another-girl,"July 14, 2020"
688,https://www.thenews.com.pk/latest/240965-Men-still-killing-women-for-honour-in-Pakistan-despite-new-law,"October 31, 2017"
689,https://www.thenews.com.pk/print/573439-foreign-funding-case-lodged-to-blackmail-pti-says-chohan,"November 24, 2019"
690,https://www.thenews.com.pk/print/674504-what-hampered-implementation-of-police-order-2002,"June 19, 2020"
691,https://www.thenews.com.pk/print/732620-corona-cases-fail-to-move-opf-girl-college-management,"October 21, 2020"
692,https://www.thenews.com.pk/print/333898-two-shot-dead,"June 26, 2018"
693,https://www.thenews.com.pk/print/587465-scholarships-for-students-in-mohmand-sought,"December 23, 2019"
694,https://www.thenews.com.pk/archive/print/246734-implementation-of-anti-sexual-harassment-law,"July 6, 2010"
695,https://www.thenews.com.pk/print/81063-Seminar-calls-for-end-to-gender-based-violence,"December 11, 2015"
696,https://www.thenews.com.pk/print/714207-honour-killing-man-kills-sister-for-marrying-sixth-time,"September 13, 2020"
697,https://www.thenews.com.pk/print/537677-couple-killed-for-honour-in-peshawar,"October 7, 2019"
698,https://www.thenews.com.pk/archive/print/4988-dr-zulfi-completes-wushu-officials-course,"May 5, 2006"
699,https://www.thenews.com.pk/print/729150-motorway-gang-rape-abid-sent-on-14-day-judicial-remand,"October 14, 2020"
700,https://www.thenews.com.pk/print/482311-honour-killing-takes-woman-s-life,"June 10, 2019"
701,https://www.thenews.com.pk/print/120583-KP-Police-suggest-chapters-on-honour-killing-in-textbooks,"May 17, 2016"
702,https://www.thenews.com.pk/archive/print/259816-sho-issued-contempt-notice-for-harrassing-couple,"September 19, 2010"
703,https://www.thenews.com.pk/print/320841-mother-jailed-for-tricking-daughter-to-marry-older-man,"May 24, 2018"
704,https://www.thenews.com.pk/print/403045-thousands-of-myanmar-women-forced-into-marriage-in-china,"December 8, 2018"
705,https://www.thenews.com.pk/print/350668-china-says-won-t-accept-us-trade-blackmail,"August 5, 2018"
706,https://www.thenews.com.pk/latest/631992-fia-books-man-in-karachi-for-allegedly-acquiring-blackmailing-minors,"March 20, 2020"
707,https://www.thenews.com.pk/print/506720-man-killed-over-property-dispute,"August 1, 2019"
708,https://www.thenews.com.pk/print/690042-boy-girl-killed-in-kaghan-valley,"July 22, 2020"
709,https://www.thenews.com.pk/print/404174-women-workers-demand-same-wages-end-to-harassment,"December 10, 2018"
710,https://www.thenews.com.pk/print/726658-six-teenagers-detained-after-harassment-incident-at-ku,"October 9, 2020"
711,https://www.thenews.com.pk/print/428906-honour-killing-ramsha-s-murderer-surrenders,"February 7, 2019"
712,https://www.thenews.com.pk/print/703584-dr-maha-laid-to-rest-as-police-yet-to-solve-mystery-behind-her-death,"August 21, 2020"
713,https://www.thenews.com.pk/print/715541-na-divided-over-public-hanging-of-rape-convicts,"September 16, 2020"
714,https://www.thenews.com.pk/print/728250-fir-for-allegedly-waging-war-against-pakistan-four-penal-sections-removed-for-being-redundant,"October 12, 2020"
715,https://www.thenews.com.pk/latest/716698-multiple-men-gang-rape-woman-in-sheikhupura-after-holding-husband-hostage,"September 18, 2020"
716,https://www.thenews.com.pk/latest/754665-fia-arrest-man-jamshoro-blackmailed-children-into-sending-sexually-explicit-videos-online-games,"December 6, 2020"
717,https://www.thenews.com.pk/archive/print/477957-bds-result,"January 9, 2014"
718,https://www.thenews.com.pk/print/535594-dengue-drive-in-lahore-in-full-swing,"October 3, 2019"
719,https://www.thenews.com.pk/print/654737-afghan-soldier-fatally-stabs-sister-in-honour-killing,"May 6, 2020"
720,https://www.thenews.com.pk/print/530311-former-mpa-says-modi-has-undone-what-nehru-promised-to-kashmiris,"September 22, 2019"
721,https://www.thenews.com.pk/print/662426-this-is-how-police-solved-boy-s-murder-mystery-in-48-hours,"May 23, 2020"
722,https://www.thenews.com.pk/latest/616520-fbr-sends-notice-to-24-bridal-dress-designers-for-allegedly-being-involved-in-massive-tax-evasion,"February 19, 2020"
723,https://www.thenews.com.pk/latest/446934-kashmala-tariq-clarifies-on-good-morning-harassment-controversy,"March 21, 2019"
724,https://www.thenews.com.pk/archive/print/395882,"November 14, 2012"
725,https://www.thenews.com.pk/print/439329-a-woman-who-speaks-up-for-herself-should-be-appreciated,"March 4, 2019"
726,https://www.thenews.com.pk/print/736654-new-policy-unveiled-under-sindh-police-welfare-fund,"October 30, 2020"
727,https://www.thenews.com.pk/latest/115744-Sharif-brothers-blackmailing-political-opponents-alleges-Imran,"April 27, 2016"
728,https://www.thenews.com.pk/print/601492-140-child-domestic-workers-tortured-raped-or-murdered-in-a-decade,"January 20, 2020"
729,https://www.thenews.com.pk/print/151612-action-against-armament-influx-has-started-says-moin,"September 22, 2016"
730,https://www.thenews.com.pk/latest/677629-man-murders-mother-sister-in-honour-killing-in-sargodha,"June 25, 2020"
731,https://www.thenews.com.pk/print/753954-girl-s-murder-case-in-badaber-police-officials-say-main-accused-identified,"December 5, 2020"
732,https://www.thenews.com.pk/print/715503-girl-dies-after-falling-in-school-in-karachi,"September 16, 2020"
733,https://www.thenews.com.pk/print/539400-fia-arrests-man-for-abusing-blackmailing-woman-for-four-years,"October 11, 2019"
734,https://www.thenews.com.pk/latest/743328-about-11-rape-cases-reported-in-pakistan-every-day-official-statistics-reveal,"November 13, 2020"
735,https://www.thenews.com.pk/print/756455-seminar-speakers-want-steps-to-end-gender-based-violence,"December 10, 2020"
736,https://www.thenews.com.pk/print/140220-Honour-killing-a-legal-perspective,"August 5, 2016"
737,https://www.thenews.com.pk/print/609174-karachi-police-revamping-emergency-response-mechanism,"February 5, 2020"
738,https://www.thenews.com.pk/print/718605-public-hanging-of-accused-sought-in-rape-case-of-minor-girl,"September 23, 2020"
739,https://www.thenews.com.pk/print/719864-motorway-rape-incident-disgraced-pakistan-across-world,"September 25, 2020"
740,https://www.thenews.com.pk/print/91005-campaign-against-new-forced-marriage-law-gathers-momentum-in-uk,"July 12, 2012"
741,https://www.thenews.com.pk/print/666551-minor-girl-hurt-due-to-plane-crash-dies,"June 2, 2020"
742,https://www.thenews.com.pk/print/716494-government-considering-death-penalty-for-rape-offenders,"September 18, 2020"
743,https://www.thenews.com.pk/latest/155353-Parliament-adopts-bills-for-prevention-of-rape-honour-killing,"October 6, 2016"
744,https://www.thenews.com.pk/print/756462-main-suspect-in-badaber-girl-s-murder-still-at-large,"December 10, 2020"
745,https://www.thenews.com.pk/print/716434-framework-launched-to-empower-women,"September 18, 2020"
746,https://www.thenews.com.pk/latest/218096-Sajid-Bahadur-Kalsoom-murdered-for-honour-in-Karachi-Police,"July 22, 2017"
747,https://www.thenews.com.pk/print/737398-indian-boy-kills-father-watches-crime-patrol-serial-to-destroy-evidence,"November 1, 2020"
748,https://www.thenews.com.pk/Todays-News-13-26253-Indian-shelling-intensified-on-working-boundary,"October 24, 2013"
749,https://www.thenews.com.pk/print/649376-boy-falls-to-death,"April 25, 2020"
750,https://www.thenews.com.pk/print/727792-boy-crushed-to-death,"October 11, 2020"
751,https://www.thenews.com.pk/latest/751090-dsp-aneela-naz-becomes-first-woman-traffic-police-officer-in-peshawar,"November 29, 2020"
752,https://www.thenews.com.pk/latest/724090-forced-abortion-leads-to-death-of-allegedly-raped-bahawalpur-woman-police,"October 3, 2020"
753,https://www.thenews.com.pk/print/248080-indian-army-colonel-allegedly-rapes-daughter-of-lieutenant-colonel-arrested,"November 24, 2017"
754,https://www.thenews.com.pk/latest/723488-motorway-rape-case-pemra-directs-tv-channels-to-stop-coverage,"October 2, 2020"
755,https://www.thenews.com.pk/print/711043-family-blocks-university-road-for-hours-after-girl-found-raped-and-murdered,"September 7, 2020"
756,https://www.thenews.com.pk/print/657590-mother-of-gang-raped-victim-appeals-to-pm-for-justice,"May 12, 2020"
757,https://www.thenews.com.pk/print/682094-corruption-continues-to-pervade-police-stations,"July 5, 2020"
758,https://www.thenews.com.pk/print/685247-protesters-slam-cases-detention-mir-shakil-ur-rahman-paying-price-for-free-journalism,"July 11, 2020"
759,https://www.thenews.com.pk/print/754881-salma-agha-s-daughter-gets-rape-threats,"December 7, 2020"
760,https://www.thenews.com.pk/print/714180-civil-society-protests-motorway-rape-incident,"September 13, 2020"
761,https://www.thenews.com.pk/print/713235-motorway-rape-incident-public-fury-at-lahore-ccpo-remarks,"September 11, 2020"
762,https://www.thenews.com.pk/print/51966-npt-blackmail,"July 18, 2015"
763,https://www.thenews.com.pk/print/684029-17-year-old-boy-reunited-with-parents,"July 9, 2020"
764,https://www.thenews.com.pk/print/713007-child-abuse,"September 11, 2020"
765,https://www.thenews.com.pk/print/600696-child-abuse,"January 19, 2020"
